,company_name,location,notice_date,layoff_date,employees_affected,Recieved Date
1994,Williamson-Dickie Mfg. Co. - Eagle Pass #4,Eagle Pass,2001-01-29 00:00:00,2001-03-30 00:00:00,134.0,3068
1995,Qwest Communications,San Antonio,2001-02-02 00:00:00,2001-04-06 00:00:00,108.0,3090
1996,"Sidran, Inc.",Bonham,2001-02-01 00:00:00,2001-04-06 00:00:00,121.0,3089
1997,"Netpliance, Inc.",Austin,2001-02-02 00:00:00,2001-04-03 00:00:00,76.0,3093
1998,F.Y.I. Image,Ft. Worth,2001-02-01 00:00:00,2001-02-01 00:00:00,118.0,3092
1999,"BroadbandNOW Texas, Inc.",Irving,2001-02-01 00:00:00,2001-01-15 00:00:00,99.0,3091
2000,"Homebuilder.com, Inc.",Dallas,2001-01-31 00:00:00,2001-04-01 00:00:00,71.0,3096
2001,Pilkington Libbey-Owens-Ford,Sherman,2001-02-02 00:00:00,2001-03-31 00:00:00,197.0,3103
2002,J.C. Penney-Houston2,Houston,2001-01-24 00:00:00,2001-04-28 00:00:00,45.0,3102
2003,Nokia - Tarrant2,Ft. Worth,2001-02-06 00:00:00,2001-04-16 00:00:00,400.0,3128
2004,Nokia - Tarrant,Ft. Worth,2001-02-06 00:00:00,2001-04-30 00:00:00,400.0,3127
2005,Janus Service Corporation,Austin,2001-02-02 00:00:00,2001-04-03 00:00:00,221.0,3107
2006,Empire Funding,Austin,2001-02-08 00:00:00,2000-11-01 00:00:00,400.0,3120
2007,LEAR Corporation - El Paso,El Paso,2001-02-05 00:00:00,2001-07-01 00:00:00,90.0,3108
2008,"Family Golf Centers, Inc.",Carrollton,2001-02-05 00:00:00,2001-02-28 00:00:00,7.0,3118
2009,"Washington Mutual Bank, Inc.",Houston,2001-02-01 00:00:00,2001-02-01 00:00:00,600.0,3117
2010,AG Processing Inc.,Sherman,2001-02-12 00:00:00,2001-04-17 00:00:00,97.0,3130
2011,"Input of Texas, L.P.",Dallas,2001-02-07 00:00:00,2001-03-15 00:00:00,115.0,3135
2012,"Webvan Group, Inc.",Carrollton,2001-02-19 00:00:00,2001-02-19 00:00:00,273.0,3139
2013,"ConnectSouth Communications, Inc.",Austin,2001-02-16 00:00:00,2001-02-23 00:00:00,231.0,3143
2014,Pearl Brewing Company,San Antonio,2001-02-23 00:00:00,2001-04-29 00:00:00,80.0,3155
2015,Hart Graphics,Austin,2001-02-26 00:00:00,2001-02-28 00:00:00,225.0,3154
2016,"Aavid Thermalloy of Texas, LLC",Dallas,2001-02-23 00:00:00,2001-04-24 00:00:00,171.0,3153
2017,"WorldCom, Inc.",The Woodlands,2001-02-27 00:00:00,2001-02-28 00:00:00,72.0,3159
2018,"Billing Concepts, Inc.",Corpus Ch,2001-03-01 00:00:00,2001-05-01 00:00:00,101.0,3161
2019,IEC Electronics,Edinburg,2001-03-01 00:00:00,2001-03-12 00:00:00,250.0,3164
2020,Trinity Industries - Ft. Worth2,Ft. Worth,2001-03-08 00:00:00,2001-05-07 00:00:00,128.0,3176
2021,Ethyl Corporation,Pasadena,2001-03-08 00:00:00,2001-04-30 00:00:00,87.0,3175
2022,"Sunbelt Wood Components, Inc.",Waco,2001-02-22 00:00:00,2001-03-20 00:00:00,51.0,3179
2023,"VF Imagewear (West), Inc.",Clarksville,2001-03-12 00:00:00,2001-06-30 00:00:00,178.0,3180
2024,Ugly Duckling Corporation,Dallas,2001-03-06 00:00:00,2001-03-06 00:00:00,72.0,3183
2025,The William Carter Company,Harlingen,2001-03-12 00:00:00,2001-05-11 00:00:00,482.0,3181
2026,Janus Service Corporation,Austin,2001-03-07 00:00:00,2001-05-29 00:00:00,22.0,3184
2027,"Silverleaf Resorts, Inc. - Conroe",Conroe,2001-03-14 00:00:00,2001-03-13 00:00:00,5.0,3196
2028,"Silverleaf Resorts, Inc.",San Antonio,2001-03-13 00:00:00,2001-03-13 00:00:00,5.0,3188
2029,"Silverleaf Resorts, Inc. - Big Sandy",Big Sandy,2001-03-14 00:00:00,2001-03-13 00:00:00,2.0,3194
2030,"Silverleaf Resorts, Inc. - Carrollton",Carrollton,2001-03-14 00:00:00,2001-03-13 00:00:00,126.0,3190
2031,"Upper Rio Grande Private Industry Council, Inc.",El Paso,2001-03-12 00:00:00,2001-06-04 00:00:00,330.0,3207
2032,Intelect Network Technologies,Richardson,2001-02-27 00:00:00,2001-04-27 00:00:00,65.0,3205
2033,Concero Group LP,Austin,2001-03-15 00:00:00,2001-05-15 00:00:00,60.0,3204
2034,"Humanetics II of Texas, Inc.",Carrollton,2001-03-12 00:00:00,2001-03-12 00:00:00,50.0,3206
2035,"ibooks.com., Inc.",Austin,2001-03-15 00:00:00,2001-01-24 00:00:00,117.0,3210
2036,Sitel Corporation,San Antonio,2001-03-16 00:00:00,2001-05-18 00:00:00,355.0,3219
2037,Haggar Clothing Company - Edinburg,Edinburg,2001-03-26 00:00:00,2001-04-30 00:00:00,600.0,3225
2038,Cendant Corporation - Houston,Houston,2001-03-27 00:00:00,2001-05-25 00:00:00,118.0,3229
2039,Newell Rubbermaid dba Levolor,Waco,2001-03-28 00:00:00,2001-05-30 00:00:00,124.0,3227
2040,"Multilayer Technology, Inc.",Austin,2001-03-29 00:00:00,2001-03-29 00:00:00,600.0,3232
2041,"HomeBase, Inc.",El Paso,2001-03-27 00:00:00,2001-05-27 00:00:00,82.0,3251
2042,Red Lion Hotel,Houston,2001-03-27 00:00:00,2001-05-25 00:00:00,84.0,3253
2043,"Alcatel USA, Inc. - Plano",Plano,2001-04-02 00:00:00,2001-04-02 00:00:00,500.0,3255
2044,"Electronic Arts, Inc.",Austin,2001-03-21 00:00:00,2001-04-01 00:00:00,89.0,3254
2045,"HomeBase, Inc.2",El Paso,2001-03-27 00:00:00,2001-05-27 00:00:00,90.0,3252
2046,Groceryworks.com,Houston,2001-04-01 00:00:00,2001-06-01 00:00:00,50.0,3270
2047,Williamson-Dickie Manufacturing Company2,Eagle Pass,2001-04-02 00:00:00,2001-06-02 00:00:00,404.0,3269
2048,"HAL Computer Systems, Inc.",Austin,2001-04-06 00:00:00,2001-04-30 00:00:00,26.0,3276
2049,Tyco Electronics,Mesquite,2001-04-06 00:00:00,2001-06-18 00:00:00,200.0,3275
2050,Stanley Mechanics Tools,Farmers Branch,2001-04-04 00:00:00,2001-04-04 00:00:00,226.0,3277
2051,"Silverleaf Resorts, Inc. - Dallas2",Dallas,2001-04-03 00:00:00,2001-04-03 00:00:00,112.0,3285
2052,Scient Corporation,Irving,2001-04-11 00:00:00,2001-04-11 00:00:00,42.0,3294
2053,Solectron,Austin,2001-04-16 00:00:00,2001-04-18 00:00:00,850.0,3313
2054,"ADC Telecommunications, Inc.",Richardson,2001-04-02 00:00:00,2001-06-04 00:00:00,46.0,3317
2055,Sanmina,Carrollton,2001-04-16 00:00:00,2001-04-16 00:00:00,288.0,3320
2056,"Humanetics II of Texas, Inc.",Carrollton,2001-04-16 00:00:00,2001-06-16 00:00:00,36.0,3330
2057,"Triology Software, Inc.",Austin,2001-04-21 00:00:00,2001-04-21 00:00:00,350.0,3333
2058,"Humanetics II of Texas, Inc. - Manor",Manor,2001-04-16 00:00:00,2001-04-27 00:00:00,39.0,3367
2059,Janus Service Corporation,Austin,2001-04-24 00:00:00,2001-04-20 00:00:00,400.0,3343
2060,RadiSys Corporation,Houston,2001-04-23 00:00:00,2001-06-25 00:00:00,132.0,3339
2061,"Silverleaf Resorts, Inc. - Farmers Branch",Farmers Branch,2001-04-20 00:00:00,2001-04-20 00:00:00,91.0,3354
2062,Brown & Williamson Tobacco Corporation,Austin,2001-04-23 00:00:00,2001-06-27 00:00:00,38.0,3341
2063,Emag Solutions,Graham,2001-04-25 00:00:00,2001-06-30 00:00:00,44.0,3340
2064,Groceryworks.com - Grapevine,Grapevine,2001-04-23 00:00:00,2001-06-29 00:00:00,75.0,3348
2065,Bway Corporation,Garland,2001-04-26 00:00:00,2001-06-25 00:00:00,68.0,3350
2066,Fortis Health,Richardson,2001-04-25 00:00:00,2001-06-24 00:00:00,65.0,3359
2067,Ryder,Austin,2001-05-01 00:00:00,2001-06-30 00:00:00,77.0,3561
2068,"Sheinfeld, Maley & Kay",Houston,2001-04-26 00:00:00,2001-06-30 00:00:00,65.0,3357
2069,Mission Valley Fabrics Division,New Braunfels,2001-05-03 00:00:00,2001-07-09 00:00:00,348.0,3372
2070,"Viatel, Inc. - College Station",College Station,2001-05-01 00:00:00,2001-05-01 00:00:00,96.0,3377
2071,"Aii Technologies, Inc.",El Paso,2001-05-01 00:00:00,2001-06-30 00:00:00,29.0,3379
2072,"Viatel, Inc.",Bryan,2001-05-04 00:00:00,2001-05-01 00:00:00,50.0,3376
2073,"Countrywide Logistics, Inc.",El Paso,2001-04-30 00:00:00,2001-07-20 00:00:00,28.0,3386
2074,"Pinnacle Logistics, Inc.",El Paso,2001-04-30 00:00:00,2001-07-06 00:00:00,198.0,3403
2075,"Alcatel USA, Inc. - Plano",Plano,2001-05-09 00:00:00,2001-05-07 00:00:00,11.0,3402
2076,epicRealm,Richardson,2001-05-07 00:00:00,2001-07-02 00:00:00,130.0,3401
2077,"Oaks Living Centers, Inc.",Beaumont,2001-05-11 00:00:00,2001-07-11 00:00:00,82.0,3404
2078,Southwestern Life Holdings,Dallas,2001-05-14 00:00:00,2001-06-15 00:00:00,59.0,3408
2079,"Questia Media, Inc.",Houston,2001-05-08 00:00:00,2001-05-08 00:00:00,139.0,3407
2080,LTD Ceramics,Austin,2001-05-04 00:00:00,2001-05-04 00:00:00,45.0,3416
2081,Bway Corporation - Dallas,Dallas,2001-05-15 00:00:00,2001-07-16 00:00:00,53.0,3418
2082,United Services Automobile Association (USAA),San Antonio,2001-05-29 00:00:00,2001-07-02 00:00:00,174.0,3458
2083,"FedEx Supply Chain Services, Inc-Austin2",Austin,2001-05-18 00:00:00,2001-05-31 00:00:00,44.0,3430
2084,"FedEx Supply Chain Services, Inc.-Austin3",Austin,2001-05-18 00:00:00,2001-07-18 00:00:00,129.0,3431
2085,"FedEx Supply Chain Services, Inc.",Austin,2001-05-18 00:00:00,2001-07-18 00:00:00,13.0,3428
2086,Target Stores - Houston2,Houston,2001-05-18 00:00:00,2001-07-24 00:00:00,160.0,3437
2087,"Universal Compression, Inc.",Corpus Ch,2001-05-21 00:00:00,2001-07-27 00:00:00,50.0,3427
2088,Dow Chemical - Houston,Houston,2001-05-18 00:00:00,2001-04-30 00:00:00,40.0,3438
2089,Cingular Wireless,Houston,2001-05-22 00:00:00,2001-06-04 00:00:00,300.0,3442
2090,AFL Automotive Operations,El Paso,2001-05-15 00:00:00,2001-07-18 00:00:00,52.0,3446
2091,"Pratt & Whitney HAC, Inc.",Grand Prairie,2001-05-23 00:00:00,2001-06-30 00:00:00,146.0,3450
2092,"Silverleaf Resorts, Inc. - Farmers Branch",Farmers Branch,2001-05-25 00:00:00,2001-05-25 00:00:00,82.0,3457
2093,"Laidlaw Transit, Inc. - McKinney",McKinney,2001-05-25 00:00:00,2001-07-31 00:00:00,70.0,3460
2094,1-800-Flowers.com,San Antonio,2001-05-30 00:00:00,2001-07-29 00:00:00,145.0,3462
2095,CompUSA - Dallas5,Dallas,2001-06-01 00:00:00,2001-06-01 00:00:00,350.0,3472
2096,Trinity Industries - Longview,Longview,2001-05-31 00:00:00,2001-07-30 00:00:00,97.0,3465
2097,Matthews International Corporation - Bronze-Bryan,Bryan,2001-06-01 00:00:00,2001-07-17 00:00:00,58.0,3467
2098,"Adventure Tours USA, Inc. - 2",Dallas,2001-06-05 00:00:00,2001-09-30 00:00:00,95.0,3470
2099,"Adventure Tours USA, Inc.",Dallas,2001-05-05 00:00:00,2001-09-30 00:00:00,95.0,3468
2100,Garland Community Hospital,Garland,2001-06-06 00:00:00,2001-08-08 00:00:00,320.0,3473
2101,"Trinity Industries, Inc. - Dallas",Dallas,2001-06-13 00:00:00,2001-07-17 00:00:00,89.0,3501
2102,"Trinity Industries, Inc.",Longview,2001-06-13 00:00:00,2001-08-13 00:00:00,100.0,3500
2103,Tarrant County Community Correctional Facility,Mansfield,2001-06-18 00:00:00,2001-07-06 00:00:00,53.0,3503
2104,Solectron,Austin,2001-06-19 00:00:00,2001-06-19 00:00:00,600.0,3513
2105,Autocraft Electronics,Houston,2001-06-18 00:00:00,2001-06-18 00:00:00,80.0,3505
2106,Ceco Door Products,Harlingen,2001-06-15 00:00:00,2001-06-29 00:00:00,76.0,3507
2107,"Telscape International, Inc.",Houston,2001-06-01 00:00:00,2001-06-01 00:00:00,10.0,3510
2108,Kent Electronics Corporation,Houston,2001-06-13 00:00:00,2001-08-15 00:00:00,100.0,3529
2109,Kent Electronics Corporation - Sugar Land,Sugar Land,2001-06-13 00:00:00,2001-08-15 00:00:00,100.0,3530
2110,Weiners - Houston5,Houston,2001-06-26 00:00:00,2001-06-26 00:00:00,100.0,3528
2111,Sapient Corporation,Austin,2001-07-01 00:00:00,2001-07-02 00:00:00,128.0,3535
2112,WorldPages.com,Amarillo,2001-07-02 00:00:00,2001-07-02 00:00:00,132.0,3534
2113,United Services Automobile Association (USAA),San Antonio,2001-07-02 00:00:00,2001-07-02 00:00:00,12.0,3623
2114,Crosspan,Dallas,2001-07-06 00:00:00,2001-09-07 00:00:00,54.0,3541
2115,"Alcatel USA, Inc. - Plano",Plano,2001-07-09 00:00:00,2001-09-09 00:00:00,940.0,3555
2116,Flair Corporation,Houston,2001-07-09 00:00:00,2001-09-07 00:00:00,57.0,3559
2117,Marconi Communications,Bedford,2001-07-13 00:00:00,2001-07-11 00:00:00,137.0,3575
2118,United Services Automobile Association (USAA),San Antonio,2001-07-11 00:00:00,2001-09-09 00:00:00,29.0,3614
2119,"Conexant Systems, Inc.",El Paso,2001-07-12 00:00:00,2001-09-09 00:00:00,200.0,3586
2120,USAA - San Antonio,San Antonio,2001-07-16 00:00:00,2001-09-14 00:00:00,7.0,3624
2121,United Services Automobile Association (USAA),San Antonio,2001-07-12 00:00:00,2001-09-10 00:00:00,22.0,3616
2122,United Services Automobile Association (USAA),San Antonio,2001-07-16 00:00:00,2001-09-14 00:00:00,24.0,3618
2123,University of Texas Medical Branch,Humble,2001-07-11 00:00:00,2001-08-30 00:00:00,150.0,3585
2124,Rips Diner,Eastland,2001-02-16 00:00:00,2001-02-05 00:00:00,34.0,3591
2125,Seam Mac,Stephenville,2001-07-18 00:00:00,2001-09-30 00:00:00,96.0,3588
2126,Citizens Communications Company,Plano,2001-07-20 00:00:00,2001-10-01 00:00:00,800.0,3597
2127,United Services Automobile Association (USAA),San Antonio,2001-07-20 00:00:00,2001-09-18 00:00:00,5.0,3619
2128,Tyco Electronics,Mesquite,2001-07-23 00:00:00,2001-07-23 00:00:00,187.0,3598
2129,Sanmina - Austin,Austin,2001-07-24 00:00:00,2001-07-26 00:00:00,170.0,3599
2130,Allied RiserCommunication - Richardson,Richardson,2001-07-24 00:00:00,2001-09-22 00:00:00,61.0,3625
2131,Allied RiserCommunication - Richardson2,Richardson,2001-07-24 00:00:00,2001-09-22 00:00:00,61.0,3626
2132,Marketing Specialist - Lubbock,Lubbock,2001-05-31 00:00:00,2001-05-31 00:00:00,8.0,3607
2133,Medical Pathways,Ft. Worth,2001-07-20 00:00:00,2001-07-19 00:00:00,15.0,3611
2134,"Walls Industries, Inc. - Bosque",Clifton,2001-07-20 00:00:00,2001-10-01 00:00:00,37.0,3612
2135,United Services Automobile Association (USAA),San Antonio,2001-07-23 00:00:00,2001-09-21 00:00:00,353.0,3620
2136,Thomson Learning Company,Ft. Worth,2001-07-25 00:00:00,2002-07-01 00:00:00,408.0,3613
2137,United Services Automobile Association (USAA),San Antonio,2001-07-24 00:00:00,2001-09-22 00:00:00,129.0,3622
2138,Compaq Computers - Houston6,Houston,2001-07-26 00:00:00,2001-06-28 00:00:00,29.0,3646
2139,Compaq Computers - Houston3,Cypress,2001-07-26 00:00:00,2001-06-28 00:00:00,356.0,3643
2140,Compaq Computers - Houston5,Houston,2001-07-26 00:00:00,2001-06-28 00:00:00,44.0,3645
2141,Compaq Computers - Houston,Houston,2001-07-26 00:00:00,2001-06-28 00:00:00,21.0,3641
2142,Compaq Computers - Houston4,Houston,2001-07-26 00:00:00,2001-06-28 00:00:00,66.0,3644
2143,Compaq,Houston,2001-07-26 00:00:00,2001-08-03 00:00:00,890.0,3638
2144,Compaq Computers - Austin,Austin,2001-07-26 00:00:00,2001-06-28 00:00:00,116.0,3634
2145,Compaq Computers - Houston2,Houston,2001-07-26 00:00:00,2001-06-28 00:00:00,64.0,3642
2146,Sprint,Irving,2001-07-26 00:00:00,2001-09-28 00:00:00,49.0,3632
2147,Compaq Computers - Dallas,Dallas,2001-07-26 00:00:00,2001-06-28 00:00:00,14.0,3635
2148,Compaq Computers - Dallas3,Dallas,2001-07-26 00:00:00,2001-06-28 00:00:00,15.0,3637
2149,Compaq Computers - Dallas2,Dallas,2001-07-26 00:00:00,2001-06-28 00:00:00,20.0,3636
2150,"Walls Industries, Inc. - Sweetwater",Sweetwater,2001-07-24 00:00:00,2001-10-01 00:00:00,62.0,3670
2151,Compaq Computers - Plano,Plano,2001-07-30 00:00:00,2001-06-22 00:00:00,116.0,3668
2152,United Services Automobile Association (USAA),San Antonio,2001-07-26 00:00:00,2001-09-24 00:00:00,65.0,3677
2153,G. I. Trucking Company,Dallas,2001-08-03 00:00:00,2001-10-01 00:00:00,115.0,3669
2154,"IMI Cornelius, Inc.",San Antonio,2001-08-03 00:00:00,2001-10-15 00:00:00,0.0,3687
2155,Marconi Communications,Bedford,2001-08-01 00:00:00,2001-08-01 00:00:00,20.0,3686
2156,"Aurion Technologies, Inc. - Dallas",Dallas,2001-07-25 00:00:00,2001-08-06 00:00:00,25.0,3679
2157,"Aurion Technologies, Inc.",Dallas,2001-07-25 00:00:00,2001-08-06 00:00:00,25.0,3678
2158,United Services Automobile Association (USAA),San Antonio,2001-07-30 00:00:00,2001-09-28 00:00:00,298.0,3680
2159,Lockheed Martin Aircraft & Logistics Centers,Sheppard AFB,2001-07-27 00:00:00,2001-09-30 00:00:00,20.0,3684
2160,"Reliant Energy Communications, Inc.",Houston,2001-08-06 00:00:00,2001-10-04 00:00:00,58.0,3689
2161,United Services Automobile Association (USAA),San Antonio,2001-08-01 00:00:00,2001-09-30 00:00:00,5.0,3713
2162,United Services Automobile Association (USAA),San Antonio,2001-08-02 00:00:00,2001-10-01 00:00:00,9.0,3705
2163,United Services Automobile Association (USAA),San Antonio,2001-08-02 00:00:00,2001-10-01 00:00:00,57.0,3711
2164,United Services Automobile Association (USAA),San Antonio,2001-08-01 00:00:00,2001-09-30 00:00:00,55.0,3693
2165,Litton PRC,El Paso,2001-08-13 00:00:00,2001-09-30 00:00:00,50.0,3724
2166,CitiCapital,Dallas,2001-08-10 00:00:00,2001-10-15 00:00:00,29.0,3725
2167,Sanmina - Plano,Plano,2001-08-13 00:00:00,2001-10-15 00:00:00,9.0,3729
2168,Sanmina - Richardson,Richardson,2001-08-13 00:00:00,2001-08-15 00:00:00,91.0,3728
2169,AT&T-San Antonio3,San Antonio,2001-08-18 00:00:00,2001-12-28 00:00:00,563.0,3766
2170,Southwestern Bell,Richardson,2001-08-07 00:00:00,2001-10-13 00:00:00,113.0,3744
2171,"Commercial Warehouse & Cartage, Inc.",El Paso,2001-08-23 00:00:00,2001-11-01 00:00:00,51.0,3751
2172,International Business Machines (IBM) - Houston,Houston,2001-08-27 00:00:00,2001-10-26 00:00:00,109.0,3758
2173,"ADC Telecommunications, Inc. - El Paso",El Paso,2001-08-07 00:00:00,2001-08-01 00:00:00,69.0,3757
2174,"Aavid Thermalloy, LLC",Terrell,2001-08-29 00:00:00,2001-10-29 00:00:00,68.0,3765
2175,Flextronics,Richardson,2001-08-30 00:00:00,2001-11-14 00:00:00,216.0,3768
2176,Connolly North America,El Paso,2001-09-05 00:00:00,2001-09-19 00:00:00,136.0,3778
2177,British International Cable Company,Plano,2001-09-05 00:00:00,2001-11-05 00:00:00,201.0,3780
2178,"InterGen Services, Inc.",Houston,2001-08-31 00:00:00,2001-10-31 00:00:00,56.0,3779
2179,Centers for Long Term Care of Texas - Whitewright,Whitewright,2001-09-04 00:00:00,2001-10-04 00:00:00,99.0,3786
2180,"William L. Bonnell Co., Inc., Bon L Campo, LP",El Campo,2001-09-07 00:00:00,2001-11-05 00:00:00,129.0,3785
2181,Dee Howard Aircraft Maintenance,San Antonio,2001-09-07 00:00:00,2001-09-14 00:00:00,75.0,3783
2182,"Fibre Body Industries, Inc.",Gatesville,2001-09-11 00:00:00,2001-10-01 00:00:00,110.0,3796
2183,Visual Printing & Imaging,San Antonio,2001-09-07 00:00:00,2001-10-05 00:00:00,27.0,3814
2184,"Trinity Industries, Inc. - Beaumont",Beaumont,2001-09-17 00:00:00,2001-11-19 00:00:00,245.0,3805
2185,Continental Airlines - Houston,Houston,2001-09-17 00:00:00,2001-09-20 00:00:00,2124.0,3830
2186,SuperShuttle,Grapevine,2001-09-18 00:00:00,2001-10-31 00:00:00,80.0,3809
2187,Trinity Industries - Saginaw,Saginaw,2001-09-20 00:00:00,2001-11-19 00:00:00,205.0,3821
2188,"Applied Materials, Inc. - Austin",Austin,2001-09-20 00:00:00,2001-07-26 00:00:00,20.0,3825
2189,"Applied Materials, Inc. - Austin",Austin,2001-09-20 00:00:00,2001-11-20 00:00:00,475.0,3828
2190,SuperShuttle - Austin,Austin,2001-09-20 00:00:00,2001-09-22 00:00:00,40.0,3820
2191,Continental Express - Houston,Houston,2001-09-20 00:00:00,2001-09-20 00:00:00,43.0,3829
2192,Continental Express - Houston,Houston,2001-09-20 00:00:00,2001-09-20 00:00:00,126.0,3930
2193,Continental Express - Houston,Houston,2001-09-20 00:00:00,2001-09-20 00:00:00,15.0,3929
2194,Hygeia Dairy,Corpus Ch,2001-09-20 00:00:00,2001-11-15 00:00:00,81.0,3824
2195,TWA Airlines LLC,Ft. Worth,2001-09-19 00:00:00,2001-09-24 00:00:00,0.0,3856
2196,American Eagle & Executive Airlines,Ft. Worth,2001-09-19 00:00:00,2001-09-19 00:00:00,500.0,3840
2197,"Booth, Inc.",Dallas,2001-09-24 00:00:00,2001-11-26 00:00:00,53.0,3841
2198,OnPoint,San Antonio,2001-09-24 00:00:00,2001-09-28 00:00:00,1195.0,3838
2199,American Airlines,Ft. Worth,2001-09-19 00:00:00,2001-09-24 00:00:00,4500.0,3839
2200,LSG Sky Chefs - Dallas2,Ft. Worth,2001-09-25 00:00:00,2001-11-01 00:00:00,385.0,3846
2201,Advanced Micro Devices (AMD),Austin,2001-09-25 00:00:00,2001-11-01 00:00:00,385.0,3871
2202,LSG Sky Chefs,Arlington,2001-09-25 00:00:00,2001-09-26 00:00:00,5.0,3845
2203,"Applied Materials, Inc. - Austin2",Austin,2001-09-25 00:00:00,2001-11-30 00:00:00,225.0,3844
2204,McLeod USA,Carrollton,2001-09-26 00:00:00,2001-11-19 00:00:00,63.0,3863
2205,"Trinity Industries, Inc. - Dallas",Dallas,2001-09-27 00:00:00,2001-11-26 00:00:00,30.0,3864
2206,Verio Inc. - Dallas,Dallas,2001-09-27 00:00:00,2001-09-28 00:00:00,62.0,3866
2207,Verio Inc.,Dallas,2001-09-27 00:00:00,2001-09-28 00:00:00,62.0,3865
2208,"Shell Energy Services Company, LLC",Houston,2001-09-27 00:00:00,2001-11-27 00:00:00,96.0,3868
2209,Beaulieu of America,Lewisville,2001-09-26 00:00:00,2002-01-01 00:00:00,75.0,3867
2210,Southwestern Bell,Richardson,2001-09-24 00:00:00,2001-11-24 00:00:00,14.0,3873
2211,"Cable & Wireless USA, Inc.",Sugar Land,2001-10-01 00:00:00,2001-11-30 00:00:00,50.0,3923
2212,Transamerica Distribution Finance,Irving,2001-09-24 00:00:00,2001-09-21 00:00:00,50.0,3877
2213,"United Plastics Group, Inc. - Gladewater",Gladewater,2001-09-28 00:00:00,2001-12-03 00:00:00,100.0,3881
2214,Sanmina,Carrollton,2001-09-28 00:00:00,2001-09-28 00:00:00,217.0,3879
2215,"United Plastics Group, Inc.",Pharr,2001-09-28 00:00:00,2001-12-03 00:00:00,66.0,3880
2216,"CA One Services, Inc.",Houston,2001-09-27 00:00:00,2001-09-21 00:00:00,17.0,3874
2217,"Garden Ridge Management, Inc.",San Antonio,2001-09-26 00:00:00,2001-11-30 00:00:00,80.0,3876
2218,"CA One Services, Inc. - San Antonio",San Antonio,2001-09-25 00:00:00,2001-09-21 00:00:00,9.0,3875
2219,Aeromexico,Houston,2001-09-21 00:00:00,2001-11-20 00:00:00,69.0,3885
2220,"Snowmax, Inc.",Kilgore,2001-09-28 00:00:00,2001-12-01 00:00:00,65.0,3882
2221,"CA One Services, Inc. - Austin",Austin,2001-09-27 00:00:00,2001-09-26 00:00:00,8.0,3883
2222,Celanese Chemicals - Corpus Christi,Corpus Ch,2001-09-25 00:00:00,2001-12-31 00:00:00,180.0,3884
2223,"Promowerks, Inc. Dallas2",Dallas,2001-09-26 00:00:00,2001-11-30 00:00:00,4.0,3951
2224,"Promowerks, Inc. - Houston4",Houston,2001-09-26 00:00:00,2001-11-30 00:00:00,7.0,3957
2225,"Promowerks, Inc. - Lubbock",Lubbock,2001-09-26 00:00:00,2001-11-30 00:00:00,11.0,3948
2226,"Promowerks, Inc. - San Antonio2",San Antonio,2001-09-26 00:00:00,2001-11-30 00:00:00,6.0,3958
2227,"Promowerks, Inc. - Donna",Donna,2001-09-26 00:00:00,2001-11-30 00:00:00,6.0,3959
2228,"Promowerks, Inc. - Houston3",Houston,2001-09-26 00:00:00,2001-11-30 00:00:00,7.0,3955
2229,"Promowerks, Inc. - Pharr",Pharr,2001-09-26 00:00:00,2001-11-30 00:00:00,7.0,3953
2230,"Promowerks, Inc. - Houston2",Houston,2001-09-26 00:00:00,2001-11-30 00:00:00,6.0,3946
2231,"Promowerks, Inc. - Corpus Christi2",Corpus Ch,2001-09-26 00:00:00,2001-11-30 00:00:00,6.0,3949
2232,"Promowerks, Inc. - El Paso2",El Paso,2001-09-26 00:00:00,2001-11-30 00:00:00,10.0,3954
2233,"Promowerks, Inc. Fort Worth",Ft. Worth,2001-09-26 00:00:00,2001-11-30 00:00:00,12.0,3960
